name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"34.68,32.61",2024-11-03T12:00:00,24.9,24.9,15.8,57.22,0.0,0,,0,0,14.4,11.6,261.0,1014.9,31.1,10.0,563.0,2.0,6.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T13:00:00,23.9,23.9,17.6,67.97,0.0,0,,0,0,16.2,17.0,267.0,1014.0,28.4,10.0,563.0,2.0,6.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T14:00:00,24.0,24.0,17.4,66.81,0.0,0,,0,0,14.0,17.0,276.0,1014.3,38.1,12.4,315.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T15:00:00,23.9,23.9,16.7,64.0,0.0,0,,0,0,15.8,18.5,287.0,1014.0,28.8,10.0,77.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T16:00:00,23.0,23.0,16.0,64.88,0.0,0,,0,0,13.7,17.1,306.0,1014.0,30.9,10.0,33.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T17:00:00,22.7,22.7,16.7,69.14,0.0,0,,0,0,13.3,13.0,313.0,1014.3,17.8,12.4,0.0,0.0,0.0,,Clear,clear-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T18:00:00,21.1,21.1,17.0,77.27,0.0,0,,0,0,13.3,9.9,340.0,1014.9,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T19:00:00,20.1,20.1,17.0,82.24,0.0,0,,0,0,13.3,9.2,347.0,1014.9,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T20:00:00,20.0,20.0,16.1,78.36,0.0,0,,0,0,14.0,7.3,9.0,1015.1,10.0,11.5,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T21:00:00,19.0,19.0,15.9,82.1,0.0,0,,0,0,14.4,10.5,12.0,1015.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T22:00:00,18.9,18.9,15.6,81.49,0.0,0,,0,0,15.1,11.9,10.0,1015.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-03T23:00:00,17.8,17.8,15.3,85.15,0.0,0,,0,0,15.5,10.7,23.0,1015.4,1.0,12.4,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T00:00:00,17.0,17.0,13.7,80.55,0.0,0,,0,0,15.1,13.6,10.0,1015.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T01:00:00,17.0,17.0,13.6,80.58,0.0,0,,0,0,14.0,11.8,17.0,1015.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T02:00:00,16.9,16.9,14.2,83.95,0.0,0,,0,0,9.7,10.5,20.0,1015.1,30.0,19.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T03:00:00,17.0,17.0,13.5,79.97,0.0,0,,0,0,9.7,12.3,18.0,1014.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T04:00:00,16.1,16.1,13.5,84.6,0.0,0,,0,0,9.4,11.8,26.0,1014.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T05:00:00,15.8,15.8,12.4,80.19,0.0,0,,0,0,9.7,15.0,47.0,1014.6,10.0,26.8,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T06:00:00,16.1,16.1,11.9,75.91,0.0,0,,0,0,10.1,13.7,47.0,1015.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T07:00:00,16.9,16.9,12.0,72.72,0.0,0,,0,0,9.4,10.3,10.0,1015.0,5.3,10.0,76.0,0.3,1.0,,Clear,clear-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T08:00:00,18.9,18.9,13.0,68.68,0.0,0,,0,0,7.2,10.0,46.0,1015.9,17.6,12.4,258.0,0.9,3.0,,Clear,clear-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T09:00:00,22.9,22.9,15.0,61.02,0.0,0,,0,0,6.8,8.9,88.0,1016.0,27.5,10.0,425.0,1.5,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T10:00:00,24.0,24.0,15.6,59.34,0.0,0,,0,0,6.5,8.1,136.0,1016.0,27.6,10.0,578.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T11:00:00,24.6,24.6,16.2,59.49,0.0,0,,0,0,11.9,8.6,160.0,1015.9,33.3,12.4,657.0,2.4,7.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T12:00:00,24.0,24.0,15.8,60.13,0.0,0,,0,0,14.8,11.2,252.0,1015.0,47.5,10.0,158.0,0.6,2.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T13:00:00,25.0,25.0,15.9,57.36,0.0,0,,0,0,17.3,9.8,250.0,1015.0,31.1,10.0,589.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T14:00:00,25.0,25.0,16.7,60.19,0.0,0,,0,0,23.0,11.9,259.0,1014.9,33.5,12.4,397.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T15:00:00,24.8,24.8,15.9,57.38,0.0,0,,0,0,22.3,10.5,260.0,1014.8,28.9,10.0,72.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T16:00:00,24.0,24.0,16.7,63.94,0.0,0,,0,0,22.3,11.7,278.0,1015.0,29.1,10.0,35.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T17:00:00,21.9,21.9,15.7,67.85,0.0,0,,0,0,21.6,7.6,262.0,1015.3,28.7,12.4,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T18:00:00,22.0,22.0,16.0,68.68,0.0,0,,0,0,21.2,9.2,272.0,1015.9,47.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T19:00:00,20.1,20.1,16.0,77.09,0.0,0,,0,0,19.8,7.7,2.0,1016.0,47.3,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T20:00:00,18.2,18.2,15.7,85.2,0.1,100,rain,0,0,6.5,7.3,24.0,1016.0,25.0,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-04T21:00:00,18.0,18.0,15.7,86.62,0.0,0,,0,0,9.4,7.0,358.0,1016.0,25.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-04T22:00:00,17.1,17.1,14.7,85.87,0.0,0,,0,0,4.3,8.9,57.0,1016.9,46.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-04T23:00:00,16.9,16.9,13.9,82.34,0.0,0,,0,0,2.5,13.6,39.0,1017.1,17.8,12.4,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T00:00:00,17.0,17.0,13.8,81.23,0.0,0,,0,0,3.6,13.4,12.0,1016.0,10.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T01:00:00,16.0,16.0,11.9,76.57,0.0,0,,0,0,5.8,11.8,17.0,1016.9,10.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T02:00:00,16.0,16.0,11.4,73.86,0.0,0,,0,0,4.7,13.6,58.0,1016.5,0.2,14.9,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T03:00:00,15.9,15.9,10.9,72.2,0.0,0,,0,0,6.5,14.9,22.0,1016.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17600099999"
"34.68,32.61",2024-11-05T04:00:00,15.9,15.9,10.0,68.25,0.0,0,,0,0,6.1,14.9,24.0,1016.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T05:00:00,15.3,15.3,9.0,66.19,0.0,0,,0,0,6.5,13.2,11.0,1016.6,24.1,38.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T06:00:00,15.0,15.0,8.8,66.52,0.0,0,,0,0,7.6,15.0,20.0,1017.0,27.7,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T07:00:00,16.0,16.0,8.9,62.9,0.0,0,,0,0,8.3,13.6,22.0,1017.0,27.8,10.0,74.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T08:00:00,18.1,18.1,9.7,58.01,0.0,0,,0,0,7.2,13.6,15.0,1018.2,17.6,14.7,272.0,1.0,3.0,,Clear,clear-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T09:00:00,22.0,22.0,10.2,47.15,0.0,0,,0,0,7.6,7.1,23.0,1018.0,27.1,10.0,452.0,1.6,5.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T10:00:00,24.7,24.7,14.9,54.52,0.0,0,,0,0,9.7,8.1,146.0,1018.0,27.5,10.0,577.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T11:00:00,23.9,23.9,15.6,59.69,0.0,0,,0,0,9.7,11.5,139.0,1018.4,28.0,14.7,675.0,2.4,7.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T12:00:00,24.0,24.0,15.8,60.31,0.0,0,,0,0,11.2,13.0,147.0,1018.0,28.0,10.0,575.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T13:00:00,24.0,24.0,15.7,59.76,0.0,0,,0,0,12.6,12.1,148.0,1017.0,28.0,10.0,773.0,2.8,8.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T14:00:00,24.0,24.0,15.7,59.78,0.0,0,,0,0,20.9,13.6,160.0,1017.4,28.3,14.7,364.0,1.3,4.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T15:00:00,24.0,24.0,16.6,63.46,0.0,0,,0,0,20.2,13.2,154.0,1017.0,28.3,10.0,74.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T16:00:00,23.0,23.0,15.8,63.8,0.0,0,,0,0,19.4,10.0,143.0,1017.0,28.7,10.0,26.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T17:00:00,22.0,22.0,15.7,67.08,0.0,0,,0,0,17.6,7.8,142.0,1017.8,34.0,14.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"17507099999,LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T18:00:00,21.0,21.0,15.9,72.71,0.0,0,,0,0,9.7,9.6,81.0,1018.0,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T19:00:00,20.1,20.1,15.9,76.82,0.0,0,,0,0,9.4,8.9,73.0,1018.0,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T20:00:00,19.3,19.3,15.8,80.55,0.0,0,,0,0,14.4,11.0,61.0,1018.4,13.2,13.9,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T21:00:00,19.2,19.2,14.8,75.6,0.0,0,,0,0,13.7,13.1,68.0,1019.0,5.3,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T22:00:00,18.2,18.2,14.8,80.24,0.0,0,,0,0,13.3,11.6,50.0,1019.0,5.3,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-05T23:00:00,18.2,18.2,14.6,79.23,0.0,0,,0,0,12.2,11.9,25.0,1019.2,50.0,19.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH,17505099999,17600099999"
"34.68,32.61",2024-11-06T00:00:00,18.4,18.4,14.5,77.99,0.0,0,,0,0,11.5,7.5,79.0,1019.0,27.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,17601099999,F1785,LCPH"
"34.68,32.61",2024-11-06T01:00:00,18.0,18.0,13.7,76.14,0.0,0,,0,0,11.9,13.0,66.0,1019.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T02:00:00,18.2,18.2,11.9,66.61,0.0,0,,0,0,11.9,15.2,77.0,1019.0,25.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T03:00:00,16.8,16.8,12.7,76.62,0.0,0,,0,0,12.6,12.5,71.0,1019.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T04:00:00,17.7,17.7,12.6,71.9,0.0,0,,0,0,10.8,10.7,62.0,1019.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T05:00:00,16.8,16.8,10.8,67.73,0.0,0,,0,0,8.6,10.4,61.0,1019.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T06:00:00,16.9,16.9,11.2,68.9,0.0,0,,0,0,8.6,8.3,25.0,1018.8,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.68,32.61",2024-11-06T07:00:00,17.1,17.1,10.8,66.61,0.0,0,,0,0,9.0,6.9,40.0,1020.0,100.0,10.0,67.0,0.2,1.0,,Overcast,cloudy,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T08:00:00,19.2,19.2,9.8,54.5,0.0,0,,0,0,6.1,13.1,25.0,1020.9,0.0,10.0,267.0,1.0,3.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T09:00:00,23.0,23.0,11.8,49.49,0.0,0,,0,0,6.5,10.5,25.0,1021.0,0.0,10.0,434.0,1.6,4.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T10:00:00,24.0,24.0,14.4,55.23,0.0,0,,0,0,4.3,14.1,300.0,1021.0,0.0,10.0,557.0,2.0,6.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T11:00:00,24.0,24.0,12.6,48.9,0.0,0,,0,0,5.4,20.1,310.0,1020.0,25.0,10.0,622.0,2.2,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T12:00:00,25.0,25.0,12.4,45.67,0.0,0,,0,0,5.4,19.6,301.0,1020.0,25.0,10.0,626.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T13:00:00,24.2,24.2,12.4,47.63,0.0,0,,0,0,5.0,18.5,314.0,1019.6,25.0,10.7,568.0,2.0,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,RCLKYXB,F1785,LCPH"
"34.68,32.61",2024-11-06T14:00:00,25.0,25.0,12.7,46.46,0.0,0,,0,0,17.6,13.1,229.0,1020.0,25.0,10.0,450.0,1.6,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T15:00:00,25.0,25.0,12.8,46.86,0.0,0,,0,0,18.0,12.4,195.0,1019.9,25.0,10.0,51.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T16:00:00,24.0,24.0,12.1,47.41,0.0,0,,0,0,20.2,10.5,168.0,1019.9,25.0,10.0,32.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T17:00:00,21.5,21.5,12.1,55.32,0.0,0,,0,0,20.2,9.9,136.0,1019.4,25.0,10.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.68,32.61",2024-11-06T18:00:00,21.1,21.1,12.7,58.72,0.0,0,,0,0,19.1,6.6,60.0,1020.0,25.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T19:00:00,20.0,20.0,12.0,59.99,0.0,0,,0,0,15.5,7.6,340.0,1020.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785"
"34.68,32.61",2024-11-06T20:00:00,19.2,19.2,11.8,62.25,0.0,0,,0,0,10.4,12.4,34.0,1020.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T21:00:00,18.3,18.3,11.1,62.6,0.0,0,,0,0,10.8,10.5,60.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T22:00:00,17.3,17.3,10.0,61.82,0.0,0,,0,0,11.9,9.8,67.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-06T23:00:00,16.1,16.1,8.0,58.53,0.0,0,,0,0,12.2,12.5,25.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T00:00:00,16.7,16.7,6.8,52.13,0.0,0,,0,0,12.2,10.7,5.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T01:00:00,15.8,15.8,6.0,51.9,0.0,0,,0,0,11.9,15.6,16.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T02:00:00,16.1,16.1,5.0,47.61,0.0,0,,0,0,11.2,12.2,2.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T03:00:00,15.8,15.8,5.1,48.87,0.0,0,,0,0,12.2,12.0,9.0,1020.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T04:00:00,15.1,15.1,5.1,51.23,0.0,0,,0,0,12.2,15.4,2.0,1020.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T05:00:00,15.9,15.9,5.5,50.13,0.0,0,,0,0,12.2,14.9,35.0,1020.5,0.0,10.7,0.0,0.0,0.0,,Clear,clear-night,"LCRA,RCLKYXB,F1785,LCPH"
"34.68,32.61",2024-11-07T06:00:00,15.1,15.1,5.2,51.7,0.0,0,,0,0,11.9,13.8,5.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T07:00:00,15.1,15.1,6.1,54.91,0.0,0,,0,0,10.8,15.4,16.0,1021.9,0.0,10.0,72.0,0.3,1.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T08:00:00,19.0,19.0,6.5,44.16,0.0,0,,0,0,9.4,13.8,16.0,1022.0,0.0,10.0,281.0,1.0,3.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T09:00:00,22.6,22.6,7.1,36.79,0.0,0,,0,0,9.4,12.0,30.0,1021.6,18.3,10.7,454.0,1.6,5.0,,Clear,clear-day,"LCRA,RCLKYXB,F1785,LCPH"
"34.68,32.61",2024-11-07T10:00:00,24.8,24.8,11.6,43.47,0.0,0,,0,0,8.3,8.6,60.0,1022.0,0.0,10.0,582.0,2.1,6.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T11:00:00,25.0,25.0,10.7,40.71,0.0,0,,0,0,8.3,19.6,316.0,1021.9,0.0,10.0,647.0,2.3,6.0,,Clear,clear-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T12:00:00,25.1,25.1,12.4,45.31,0.0,0,,0,0,11.2,24.6,325.0,1021.0,25.0,10.0,642.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T13:00:00,24.5,24.5,12.5,47.12,0.0,0,,0,0,15.5,23.9,335.0,1020.5,25.0,10.7,571.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"LCRA,RCLKYXB,F1785,LCPH"
"34.68,32.61",2024-11-07T14:00:00,25.1,25.1,10.7,40.4,0.0,0,,0,0,21.2,22.6,321.0,1020.9,25.0,10.0,452.0,1.6,5.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T15:00:00,25.0,25.0,9.3,37.22,0.0,0,,0,0,22.3,24.2,305.0,1021.0,25.0,10.0,49.0,0.2,0.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T16:00:00,24.8,24.8,10.1,39.42,0.0,0,,0,0,22.7,20.8,303.0,1020.1,25.0,10.0,32.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T17:00:00,23.0,23.0,11.1,47.14,0.0,0,,0,0,22.3,14.0,295.0,1021.0,0.2,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T18:00:00,20.2,20.2,9.3,49.62,0.0,0,,0,0,20.5,7.3,100.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T19:00:00,19.2,19.2,7.6,46.94,0.0,0,,0,0,18.0,10.4,50.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T20:00:00,18.1,18.1,7.5,49.94,0.0,0,,0,0,13.0,11.7,58.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T21:00:00,18.0,18.0,7.6,50.81,0.0,0,,0,0,13.0,13.8,60.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T22:00:00,17.1,17.1,8.2,55.92,0.0,0,,0,0,10.4,13.5,12.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-07T23:00:00,17.0,17.0,7.3,53.15,0.0,0,,0,0,10.4,13.8,65.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-08T00:00:00,16.8,16.8,7.1,52.64,0.0,0,,0,0,10.1,14.9,68.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
"34.68,32.61",2024-11-08T01:00:00,17.0,17.0,6.0,48.29,0.0,0,,0,0,9.4,12.2,12.0,1021.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LCRA,F1785,LCPH"
