dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1718056800,2024-06-10 22:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,22.25,10000,15.12,22.2,21.21,24.36,1009,,,64,1.54,320,,,,,,0,800,Clear,sky is clear,01n
1718060400,2024-06-10 23:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,21.28,10000,14.2,21.13,21.21,23.36,1009,,,64,1.03,350,,,,,,0,800,Clear,sky is clear,01n
1718064000,2024-06-11 00:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.48,,19.1,24.86,23.36,24.8,1009,,,72,1.73,328,,,,,,0,800,Clear,sky is clear,01n
1718067600,2024-06-11 01:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.08,10000,10.74,23.67,22.29,24.69,1009,,,43,1.54,360,,,,,,0,800,Clear,sky is clear,01n
1718071200,2024-06-11 02:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.25,,18.88,24.61,22.36,24.6,1009,,,72,1.88,310,,,,,,0,800,Clear,sky is clear,01n
1718074800,2024-06-11 03:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.1,10000,10.75,23.69,23.29,24.5,1009,,,43,2.06,360,,,,,,0,800,Clear,sky is clear,01d
1718078400,2024-06-11 04:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.74,10000,6.95,24.11,23.36,26.29,1009,,,32,3.09,20,,,,,,0,800,Clear,sky is clear,01d
1718082000,2024-06-11 05:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.36,10000,21.35,26.36,26.29,28.43,1009,,,74,3.09,320,,,,,,0,800,Clear,sky is clear,01d
1718085600,2024-06-11 06:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,31.21,,24.6,37.55,29.36,31.21,1010,,,68,2.21,318,,,,,,0,800,Clear,sky is clear,01d
1718089200,2024-06-11 07:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.36,,22.35,32.74,29.36,29.36,1010,,,66,2.55,299,,,,,,0,800,Clear,sky is clear,01d
1718092800,2024-06-11 08:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,25.32,31.45,27.29,29.36,1010,,,89,7.2,300,,,,,,0,800,Clear,sky is clear,01d
1718096400,2024-06-11 09:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.43,10000,24.43,33.02,28.29,32.32,1010,,,79,5.66,260,,,,,,0,800,Clear,sky is clear,01d
1718100000,2024-06-11 10:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,32.32,,25.15,39.32,31.36,32.32,1010,,,66,3.97,269,,,,,,0,800,Clear,sky is clear,01d
1718103600,2024-06-11 11:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,32.32,,25.65,39.32,31.36,32.32,1010,,,68,3.88,269,,,,,,0,800,Clear,sky is clear,01d
1718107200,2024-06-11 12:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,31.21,,24.84,37.86,30.36,31.21,1010,,,69,3.69,272,,,,,,1,800,Clear,sky is clear,01d
1718110800,2024-06-11 13:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.45,8000,24.3,31.14,27.29,31.76,1010,,,83,8.23,310,,,,,,20,801,Clouds,few clouds,02d
1718114400,2024-06-11 14:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.65,,24.79,36.96,29.36,30.65,1010,,,71,3,272,,,,,,0,800,Clear,sky is clear,01d
1718118000,2024-06-11 15:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.29,8000,25.25,26.29,26.29,27.36,1009,,,94,7.72,310,,,,,,20,801,Clouds,few clouds,02d
1718121600,2024-06-11 16:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.4,8000,25.4,26.61,25.29,28.43,1010,,,100,6.17,310,,,,,,20,801,Clouds,few clouds,02d
1718125200,2024-06-11 17:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.38,10000,24.38,25.48,24.29,26.76,1010,,,100,5.14,310,,,,,,0,800,Clear,sky is clear,01d
1718128800,2024-06-11 18:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.27,10000,24.27,25.36,23.98,25.36,1010,,,100,4.63,320,,,,,,2,800,Clear,sky is clear,01n
1718132400,2024-06-11 19:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.23,10000,24.23,25.32,22.87,25.36,1010,,,100,4.63,310,,,,,,10,800,Clear,sky is clear,01n
1718136000,2024-06-11 20:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,23.25,10000,23.25,24.24,22.32,24.36,1011,,,100,2.57,310,,,,,,7,800,Clear,sky is clear,01n
1718139600,2024-06-11 21:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.38,8000,24.38,25.48,23.29,24.95,1011,,,100,3.09,330,,,,,,75,803,Clouds,broken clouds,04n
1718143200,2024-06-11 22:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,23.25,10000,23.25,24.24,22.32,24.36,1010,,,100,2.06,330,,,,,,75,803,Clouds,broken clouds,04n
1718146800,2024-06-11 23:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,23.27,6000,23.27,24.26,22.87,24.36,1010,,,100,1.54,320,,,,,,15,801,Clouds,few clouds,02n
1718150400,2024-06-12 00:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.68,,20.17,25.19,24.36,24.89,1010,,,76,2.05,336,,,,,,2,800,Clear,sky is clear,01n
1718154000,2024-06-12 01:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,22.87,,17.56,23.09,22.87,23.36,1010,,,72,2.11,330,,,,,,0,800,Clear,sky is clear,01n
1718157600,2024-06-12 02:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,22.87,,17.11,23.04,22.87,23.36,1010,,,70,2.14,333,,,,,,0,800,Clear,sky is clear,01n
1718161200,2024-06-12 03:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.64,1800,24.64,25.77,23.29,25,1010,,,100,4.12,310,,,,,,100,804,Clouds,overcast clouds,04d
1718164800,2024-06-12 04:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.24,7000,25.24,26.43,24.29,25.64,1010,,,100,1.54,350,,,,,,100,804,Clouds,overcast clouds,04d
1718168400,2024-06-12 05:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.29,10000,22.15,26.29,26.29,27.36,1011,,,78,1.03,0,,,,,,20,801,Clouds,few clouds,02d
1718172000,2024-06-12 06:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,23.35,26.2,25.29,28.36,1011,,,89,1.54,0,,,,,,20,801,Clouds,few clouds,02d
1718175600,2024-06-12 07:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.29,10000,24.33,26.29,26.29,28.36,1011,,,89,2.06,310,,,,,,0,800,Clear,sky is clear,01d
1718179200,2024-06-12 08:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,24.15,30.73,27.29,28.36,1011,,,83,2.06,260,,,,,,0,800,Clear,sky is clear,01d
1718182800,2024-06-12 09:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,23.21,31.85,28.29,29.36,1011,,,74,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1718186400,2024-06-12 10:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,23.21,31.85,28.29,30.36,1011,,,74,2.57,250,,,,,,0,800,Clear,sky is clear,01d
1718190000,2024-06-12 11:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,25.32,31.45,27.29,30.36,1011,,,89,3.09,160,,,,,,40,802,Clouds,scattered clouds,03d
1718193600,2024-06-12 12:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.29,10000,24.17,34.21,29.29,29.36,1011,,,74,2.57,230,,,,,,20,801,Clouds,few clouds,02d
1718197200,2024-06-12 13:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.29,10000,24.17,34.21,29.29,30.36,1011,,,74,2.06,220,,,,,,0,800,Clear,sky is clear,01d
1718200800,2024-06-12 14:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.29,10000,23.25,33.37,29.29,30.36,1011,,,70,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1718204400,2024-06-12 15:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.29,10000,23.25,33.37,29.29,30.36,1011,,,70,2.06,280,,,,,,0,800,Clear,sky is clear,01d
1718208000,2024-06-12 16:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,24.3,32.67,28.29,29.36,1011,,,79,4.63,300,,,,,,0,800,Clear,sky is clear,01d
1718211600,2024-06-12 17:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,24.15,30.73,27.29,27.36,1011,,,83,5.14,310,,,,,,0,800,Clear,sky is clear,01d
1718215200,2024-06-12 18:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.32,10000,24.36,26.32,26.29,27.32,1011,,,89,4.63,310,,,,,,0,800,Clear,sky is clear,01n
1718218800,2024-06-12 19:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.32,10000,25.32,26.52,25.29,26.36,1011,,,100,3.09,310,,,,,,0,800,Clear,sky is clear,01n
1718222400,2024-06-12 20:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.92,10000,25.92,27.18,25.29,26.36,1011,,,100,3.09,310,,,,,,0,800,Clear,sky is clear,01n
1718226000,2024-06-12 21:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.96,10000,25.96,25.96,25.29,26.36,1011,,,100,2.06,270,,,,,,0,800,Clear,sky is clear,01n
1718229600,2024-06-12 22:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.95,7000,25.95,25.95,24.29,26.49,1011,,,100,2.57,260,,,,,,9,800,Clear,sky is clear,01n
1718233200,2024-06-12 23:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.34,,18.99,26.34,25.36,26.74,1011,,,64,2.15,349,,,,,,13,801,Clouds,few clouds,02n
1718236800,2024-06-13 00:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.41,,18.8,26.41,25.36,26.88,1010,,,63,1.79,351,,,,,,17,801,Clouds,few clouds,02n
1718240400,2024-06-13 01:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,23.37,10000,23.37,24.37,23.29,25.65,1010,,,100,0,0,,,,,,8,800,Clear,sky is clear,01n
1718244000,2024-06-13 02:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.07,,18.98,26.07,24.36,26.37,1011,,,65,2.19,4,,,,,,3,800,Clear,sky is clear,01n
1718247600,2024-06-13 03:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.82,,18.99,26.18,24.36,26.01,1011,,,66,1.93,9,,,,,,0,800,Clear,sky is clear,01d
1718251200,2024-06-13 04:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.12,10000,15.8,26.12,25.29,26.93,1011,,,53,2.06,120,,,,,,0,800,Clear,sky is clear,01d
1718254800,2024-06-13 05:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,21.08,30.53,26.36,28.29,1012,,,65,1.03,0,,,,,,20,801,Clouds,few clouds,02d
1718258400,2024-06-13 06:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,22.29,31.24,28.29,28.36,1012,,,70,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1718262000,2024-06-13 07:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,23.21,31.85,28.29,29.36,1012,,,74,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1718265600,2024-06-13 08:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,23.21,31.85,28.29,31.36,1012,,,74,4.63,160,,,,,,0,800,Clear,sky is clear,01d
1718269200,2024-06-13 09:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,33.36,,25.35,40.36,33.36,33.36,1012,,,63,2.49,222,,,,,,0,800,Clear,sky is clear,01d
1718272800,2024-06-13 10:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,36.76,,28.82,43.76,34.36,36.76,1012,,,64,2.45,222,,,,,,1,800,Clear,sky is clear,01d
1718276400,2024-06-13 11:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,33.36,,25.88,40.36,33.36,33.36,1011,,,65,3.1,231,,,,,,0,800,Clear,sky is clear,01d
1718280000,2024-06-13 12:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.29,10000,24.2,35.75,30.29,33.36,1011,,,70,2.57,180,,,,,,20,801,Clouds,few clouds,02d
1718283600,2024-06-13 13:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,32.29,10000,20.22,34.65,32.29,34.36,1011,,,49,2.06,190,,,,,,20,801,Clouds,few clouds,02d
1718287200,2024-06-13 14:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,34.29,10000,14.74,33.86,34.29,34.36,1011,,,31,2.06,260,,,,,,0,800,Clear,sky is clear,01d
1718290800,2024-06-13 15:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,33.36,,26.14,40.36,33.36,33.36,1010,,,66,1.97,242,,,,,,0,800,Clear,sky is clear,01d
1718294400,2024-06-13 16:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,32.36,,25.44,39.36,32.36,32.36,1010,,,67,2.14,271,,,,,,3,800,Clear,sky is clear,01d
1718298000,2024-06-13 17:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.29,10000,25.25,26.29,26.29,28.36,1010,,,94,5.14,310,,,,,,0,800,Clear,sky is clear,01d
1718301600,2024-06-13 18:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.33,10000,18.07,28.26,27.29,28.43,1010,,,57,3.6,320,,,,,,0,800,Clear,sky is clear,01n
1718305200,2024-06-13 19:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.69,10000,16.64,28.19,27.11,28.29,1010,,,51,2.06,340,,,,,,0,800,Clear,sky is clear,01n
1718308800,2024-06-13 20:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.72,10000,20.54,29.57,26.29,28.36,1010,,,65,1.54,310,,,,,,0,800,Clear,sky is clear,01n
1718312400,2024-06-13 21:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.88,10000,21.67,30.31,26.29,28.64,1009,,,69,4.63,310,,,,,,0,800,Clear,sky is clear,01n
1718316000,2024-06-13 22:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.03,10000,22.96,31.28,26.29,28.86,1009,,,74,4.12,320,,,,,,0,800,Clear,sky is clear,01n
1718319600,2024-06-13 23:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,18.1,29.19,27.68,28.77,1008,,,54,1.03,10,,,,,,0,800,Clear,sky is clear,01n
1718323200,2024-06-14 00:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.76,10000,18.47,28.81,25.36,28.34,1008,,,57,2.57,330,,,,,,0,800,Clear,sky is clear,01n
1718326800,2024-06-14 01:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.56,10000,22.51,30.29,26.29,28.11,1008,,,74,3.6,340,,,,,,5,800,Clear,sky is clear,01n
1718330400,2024-06-14 02:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.57,,19.38,28.93,26.36,28.03,1007,,,61,2.86,22,,,,,,1,800,Clear,sky is clear,01n
1718334000,2024-06-14 03:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.56,10000,17.42,28.29,26.36,28.04,1008,,,54,2.06,70,,,,,,0,800,Clear,sky is clear,01d
1718337600,2024-06-14 04:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.86,10000,17.7,28.65,26.36,28.89,1008,,,54,0,0,,,,,,0,800,Clear,sky is clear,01d
1718341200,2024-06-14 05:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.57,10000,17.45,29.23,27.31,30.24,1008,,,51,2.06,270,,,,,,0,800,Clear,sky is clear,01d
1718344800,2024-06-14 06:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,23.21,31.85,28.29,29.36,1008,,,74,4.12,150,,,,,,0,800,Clear,sky is clear,01d
1718348400,2024-06-14 07:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,23.21,31.85,28.29,30.36,1009,,,74,3.6,160,,,,,,0,800,Clear,sky is clear,01d
1718352000,2024-06-14 08:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,8000,23.21,31.85,28.29,31.36,1009,,,74,3.6,170,,,,,,20,801,Clouds,few clouds,02d
1718355600,2024-06-14 09:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,33.36,,23.39,38.99,33.36,33.36,1009,,,56,2.46,203,,,,,,2,800,Clear,sky is clear,01d
1718359200,2024-06-14 10:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,34.36,,25.19,41.36,34.36,34.36,1009,,,59,2.76,201,,,,,,0,800,Clear,sky is clear,01d
1718362800,2024-06-14 11:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.29,9000,23.23,34.76,30.29,33.36,1009,,,66,3.6,170,,,,,,20,801,Clouds,few clouds,02d
1718366400,2024-06-14 12:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.06,9000,21.98,33.36,28.04,34.36,1008,,,62,2.57,210,,,,,,20,801,Clouds,few clouds,02d
1718370000,2024-06-14 13:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.92,9000,21.85,33.08,28.07,34.36,1008,,,62,2.06,240,,,,,,20,801,Clouds,few clouds,02d
1718373600,2024-06-14 14:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,32.29,9000,20.22,34.65,32.29,34.36,1008,,,49,2.06,250,,,,,,0,800,Clear,sky is clear,01d
1718377200,2024-06-14 15:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.61,10000,20.47,31.75,28.15,34.36,1008,,,58,3.6,290,,,,,,0,800,Clear,sky is clear,01d
1718380800,2024-06-14 16:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,31.29,10000,17.94,32.13,31.29,33.36,1008,,,45,4.63,310,,,,,,0,800,Clear,sky is clear,01d
1718384400,2024-06-14 17:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,32.35,10000,19.25,34.05,32.29,33.98,1008,,,46,4.12,220,,,,,,0,800,Clear,sky is clear,01d
1718388000,2024-06-14 18:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.34,10000,13.18,29.52,30.29,31.76,1008,,,35,2.57,340,,,,,,0,800,Clear,sky is clear,01n
1718391600,2024-06-14 19:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,31.2,10000,12.08,30.04,28.98,32.36,1007,,,31,1.54,20,,,,,,0,800,Clear,sky is clear,01n
1718395200,2024-06-14 20:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.22,10000,10.74,28.96,28.43,32.36,1007,,,30,1.54,0,,,,,,0,800,Clear,sky is clear,01n
1718398800,2024-06-14 21:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,14.16,28.08,27.32,28.29,1007,,,42,2.06,330,,,,,,0,800,Clear,sky is clear,01n
1718402400,2024-06-14 22:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,12.13,27.03,26.76,27.29,1007,,,39,0.51,360,,,,,,37,802,Clouds,scattered clouds,03n
1718406000,2024-06-14 23:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,9.97,24.87,25.29,26.21,1006,,,38,2.06,320,,,,,,30,802,Clouds,scattered clouds,03n
1718409600,2024-06-15 00:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,11.11,24.95,25.29,26.21,1006,,,41,3.6,330,,,,,,11,801,Clouds,few clouds,02n
1718413200,2024-06-15 01:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.29,10000,13.08,26.29,25.65,26.29,1005,,,44,2.57,340,,,,,,2,800,Clear,sky is clear,01n
1718416800,2024-06-15 02:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,11.11,24.95,25.29,26.21,1005,,,41,1.54,330,,,,,,0,800,Clear,sky is clear,01n
1718420400,2024-06-15 03:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.28,10000,11.24,26.28,26.21,26.36,1005,,,39,1.03,350,,,,,,0,800,Clear,sky is clear,01d
1718424000,2024-06-15 04:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.97,10000,14.94,28,27.49,28.37,1005,,,45,1.54,340,,,,,,0,800,Clear,sky is clear,01d
1718427600,2024-06-15 05:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.4,10000,21.36,32.08,29.29,32.32,1005,,,62,5.66,310,,,,,,0,800,Clear,sky is clear,01d
1718431200,2024-06-15 06:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,35.09,,25.29,42.09,32.36,35.09,1005,,,57,2.07,308,,,,,,0,800,Clear,sky is clear,01d
1718434800,2024-06-15 07:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,35.65,,24.9,42.65,34.36,35.65,1005,,,54,2.28,293,,,,,,1,800,Clear,sky is clear,01d
1718438400,2024-06-15 08:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,33.36,,23.09,38.64,33.36,33.36,1005,,,55,3.18,283,,,,,,0,800,Clear,sky is clear,01d
1718442000,2024-06-15 09:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,36.76,,27.13,43.76,34.36,36.76,1005,,,58,3.63,279,,,,,,0,800,Clear,sky is clear,01d
1718445600,2024-06-15 10:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.29,10000,24.2,35.75,30.29,32.36,1006,,,70,6.69,300,,,,,,0,800,Clear,sky is clear,01d
1718449200,2024-06-15 11:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.29,10000,24.2,35.75,30.29,31.36,1006,,,70,8.23,300,,,,,,0,800,Clear,sky is clear,01d
1718452800,2024-06-15 12:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,30.44,10000,25.28,37.24,30.29,34.54,1005,,,74,7.2,300,,,,,,0,800,Clear,sky is clear,01d
1718456400,2024-06-15 13:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.38,10000,24.26,34.43,29.29,31.76,1005,,,74,6.69,310,,,,,,0,800,Clear,sky is clear,01d
1718460000,2024-06-15 14:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.38,10000,23.34,33.58,29.29,31.76,1005,,,70,7.2,310,,,,,,0,800,Clear,sky is clear,01d
1718463600,2024-06-15 15:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,24.3,32.67,28.29,28.36,1004,,,79,7.2,310,,,,,,0,800,Clear,sky is clear,01d
1718467200,2024-06-15 16:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,23.12,30.18,27.29,27.36,1005,,,78,5.66,310,,,,,,0,800,Clear,sky is clear,01d
1718470800,2024-06-15 17:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.32,10000,22.18,26.32,26.29,27.32,1005,,,78,5.14,310,,,,,,0,800,Clear,sky is clear,01d
1718474400,2024-06-15 18:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.24,10000,21.24,26.24,25.09,26.29,1005,,,74,3.6,320,,,,,,0,800,Clear,sky is clear,01n
1718478000,2024-06-15 19:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.2,10000,22.11,25.94,22.87,25.36,1005,,,83,4.12,310,,,,,,0,800,Clear,sky is clear,01n
1718481600,2024-06-15 20:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,22.19,26.04,25.29,25.36,1005,,,83,5.66,310,,,,,,0,800,Clear,sky is clear,01n
1718485200,2024-06-15 21:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,21.18,25.91,25.29,25.36,1005,,,78,3.09,330,,,,,,0,800,Clear,sky is clear,01n
1718488800,2024-06-15 22:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,25.29,10000,22.19,26.04,24.36,25.29,1005,,,83,2.06,350,,,,,,0,800,Clear,sky is clear,01n
1718492400,2024-06-15 23:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,23.29,10000,19.24,23.71,23.29,24.36,1005,,,78,2.06,10,,,,,,20,801,Clouds,few clouds,02n
1718496000,2024-06-16 00:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,22.23,10000,16.05,22.28,20.65,23.36,1005,,,68,3.09,20,,,,,,40,802,Clouds,scattered clouds,03n
1718499600,2024-06-16 01:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,22.23,10000,16.05,22.28,20.65,24.36,1005,,,68,3.6,20,,,,,,100,804,Clouds,overcast clouds,04n
1718503200,2024-06-16 02:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,21.3,10000,14.22,21.16,21.29,23.36,1005,,,64,2.57,50,,,,,,3,800,Clear,sky is clear,01n
1718506800,2024-06-16 03:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,22.23,10000,13.04,21.97,20.65,22.29,1005,,,56,2.57,10,,,,,,100,804,Clouds,overcast clouds,04d
1718510400,2024-06-16 04:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,24.3,10000,16.3,24.38,24.29,24.54,1005,,,61,2.06,50,,,,,,20,801,Clouds,few clouds,02d
1718514000,2024-06-16 05:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.33,10000,18.07,28.26,26.36,28.43,1006,,,57,0,0,,,,,,20,801,Clouds,few clouds,02d
1718517600,2024-06-16 06:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,26.29,10000,20.15,26.29,26.29,27.36,1006,,,69,2.06,250,,,,,,0,800,Clear,sky is clear,01d
1718521200,2024-06-16 07:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,27.29,10000,20.14,28.89,27.29,28.36,1007,,,65,2.57,250,,,,,,0,800,Clear,sky is clear,01d
1718524800,2024-06-16 08:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,21.08,30.53,28.29,28.36,1007,,,65,2.57,230,,,,,,0,800,Clear,sky is clear,01d
1718528400,2024-06-16 09:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,21.08,30.53,28.29,28.36,1007,,,65,3.6,250,,,,,,0,800,Clear,sky is clear,01d
1718532000,2024-06-16 10:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,22.29,31.24,28.29,29.36,1007,,,70,4.12,250,,,,,,0,800,Clear,sky is clear,01d
1718535600,2024-06-16 11:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,29.29,10000,21.26,31.87,29.29,29.36,1007,,,62,4.63,250,,,,,,0,800,Clear,sky is clear,01d
1718539200,2024-06-16 12:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,22.29,31.24,28.29,29.36,1007,,,70,3.6,250,,,,,,20,801,Clouds,few clouds,02d
1718542800,2024-06-16 13:00:00 +0000 UTC,10800,Custom location,34.68454,32.611395,28.29,10000,21.08,30.53,28.29,28.36,1007,,,65,3.6,250,,,,,,20,801,Clouds,few clouds,02d
